Monetary,Frequency,Recency,monetary_score,frequency_score,recency_score,rfm_score,cust_no
4367.04,1.0,0,2,2,4,8,0xb2d50d92
6075.99,1.0,184,2,2,1,5,0xb2d117db
24112.83,1.0,34,2,2,2,6,0xb2d1d1d5
17736.29,1.0,25,2,2,2,6,0xb2d6c2ea
400036.87,3.0,13,4,4,3,11,0xb2d6c3de
265000.0,2.0,83,3,3,1,7,0xb2d98936
225965.18,2.0,2,3,3,4,10,0xb2d910cbd
538599.39,2.0,15,4,3,3,10,0xb2d0bbbf
560044.75,9.0,0,4,4,4,12,0xb2d1ffc7
100155.61,2.0,22,3,3,2,8,0xb2d588a5
71379.64,9.0,0,3,4,4,11,0x3b9adbd8d
3142.69,1.0,1,2,2,4,8,0xb2d558ec
475171.87,5.0,13,4,4,3,11,0xb2d185b4d
242901.3,4.0,0,3,4,4,11,0xb2d5874c
15.03,1.0,0,1,2,4,7,0xb2d4c95ad
530710.42,11.0,3,4,4,4,12,0xb2d688f0
300204.88,3.0,0,4,4,4,12,0xb2d6d0e7
200798.2,2.0,35,3,3,2,8,0xb2d6af56
358003.79,9.0,30,4,4,2,10,0xb2d21aaf
51.18,1.0,27,1,2,2,5,0xb2d452ea
1016.08,1.0,184,1,2,1,4,0xb2d2748e
8078.73,1.0,154,2,2,1,5,0xb2d4fdec
217.93,1.0,7,1,2,3,6,0xb2d680f8
1500.16,1.0,54,1,2,2,5,0xb2d69db7
90690.34,2.0,0,3,3,4,10,0xb2d610ea
18907761.13,2.0,0,4,3,4,11,0xb2d77f80
944804.19,6.0,3,4,4,4,12,0xb2d1c242
1628.94,1.0,4,1,2,4,7,0xb2d19314
716990.28,4.0,0,4,4,4,12,0xb2d1209f
9588.03,1.0,0,2,2,4,8,0xb2d81fd4d
521953.7,5.0,2,4,4,4,12,0xb2d602cd
153077.37,2.0,118,3,3,1,7,0xb2d6333a
250000.0,3.0,2,3,4,4,11,0xb2d6b825
6120.68,1.0,27,2,2,2,6,0xb2d4cdce
120686.8,2.0,239,3,3,1,7,0xb2d68880
50002.24,2.0,31,2,3,2,7,0xb2d5f594
18021.62,1.0,0,2,2,4,8,0xb2d6aa5f
412633.57,5.0,18,4,4,2,10,0x3b9b2336
479045.89,3.0,4,4,4,4,12,0xb2d50903
20351.83,1.0,247,2,2,1,5,0xb2d5bd9c
51028.15,2.0,92,2,3,1,6,0xb2d153e7
136879.57,2.0,97,3,3,1,7,0xb2d0f598
491.02,1.0,0,1,2,4,7,0xb2d4a987
620043.19,4.0,11,4,4,3,11,0xb2d5699cd
1845.11,2.0,0,1,3,4,8,0xb2d210ca
190688.65,6.0,0,3,4,4,11,0xb2d207cdd
100184.73,2.0,99,3,3,1,7,0xb2d64e23
1889.49,1.0,17,1,2,2,5,0xb2d95118
6.1,1.0,16,1,2,2,5,0xb2d581fc
4.27,2.0,5,1,3,3,7,0xb2d145c1
201311.98,2.0,0,3,3,4,10,0xb2d6a79e
851596.22,29.0,0,4,4,4,12,0xb2d1144e
101801.85,2.0,0,3,3,4,10,0xb2d3346e
84.62,2.0,22,1,3,2,6,0xb2d9ff95
121080.52,1.0,13,3,2,3,8,0xb2d56076d
1190224.87,2.0,14,4,3,3,10,0xb2d553b9
501875.44,3.0,22,4,4,2,10,0xb2d24a78
600052.55,4.0,6,4,4,3,11,0xb2d60532
1000002.15,5.0,19,4,4,2,10,0xb2d6294d
32575.04,1.0,0,2,2,4,8,0xb2d2183e
1695.63,1.0,6,1,2,3,6,0xb2d5836a
2046.74,1.0,92,1,2,1,4,0xb2d3abb9
44217.32,1.0,92,2,2,1,5,0xb2d177ad
24889.92,1.0,0,2,2,4,8,0xb2d28cec
20000.21,2.0,77,2,3,1,6,0xb2d99614
45710.15,1.0,29,2,2,2,6,0xb2d32a04
119558.62,3.0,0,3,4,4,11,0xb2d41e2c
60007.5,3.0,20,3,4,2,9,0xb2d68227
30000.85,3.0,34,2,4,2,8,0xb2d92081
20201357.34,2.0,20,4,3,2,9,0xb2d68076
500000.0,2.0,11,4,3,3,10,0xb2d9670c
17243.31,1.0,21,2,2,2,6,0xb2d4353c
200031.59,2.0,69,3,3,1,7,0xb2d1a14f
20301.42,2.0,186,2,3,1,6,0xb2d84e4cd
610031.51,13.0,4,4,4,4,12,0xb2d23b6d
307026.96,5.0,6,4,4,3,11,0xb2d43f7bd
200600.06,2.0,92,3,3,1,7,0xb2d5fbad
3.74,1.0,80,1,2,1,4,0xb2d8ce49d
502005.0,2.0,12,4,3,3,10,0xb2d6f9d8
439071.34,3.0,19,4,4,2,10,0xb2d40ed1
3619.87,1.0,92,2,2,1,5,0xb2d2b98ed
200043.05,2.0,5,3,3,3,9,0xb2d3a83c
3596.33,1.0,92,2,2,1,5,0xb2d40925
1756.47,1.0,96,1,2,1,4,0xb2d5e910
1590008.03,7.0,3,4,4,4,12,0xb2d11832
1861.62,1.0,208,1,2,1,4,0xb2d58cb4
318994.94,2.0,1,4,3,4,11,0xb2d1a3edd
167298.78,2.0,0,3,3,4,10,0x3b9b3e92
50044.83,2.0,143,2,3,1,6,0xb2d613ec
161599.05,2.0,2,3,3,4,10,0xb2d3ba16
489362.44,7.0,0,4,4,4,12,0xb2d16c7a
611.44,1.0,3,1,2,4,7,0xb2d39b83
1799999.0,4.0,1,4,4,4,12,0xb2d589bc
51110.46,4.0,0,2,4,4,10,0xb2d067ae
504443.37,5.0,3,4,4,4,12,0xb2d2d082
4027.31,1.0,92,2,2,1,5,0xb2d243f4
7343.66,1.0,184,2,2,1,5,0xb2d0d197
164003.46,2.0,24,3,3,2,8,0xb2d9481cd
177.39,1.0,2,1,2,4,7,0xb2d3e50f
6988.09,1.0,10,2,2,3,7,0xb2d3e957
2201.09,1.0,1,1,2,4,7,0xb2d7008e
30036.75,1.0,184,2,2,1,5,0xb2d25c88
4447.06,1.0,8,2,2,3,7,0xb2d5ef31
220020.86,4.0,3,3,4,4,11,0xb2d53484
11606.25,2.0,0,2,3,4,9,0xb2d54f42
153033.21,3.0,203,3,4,1,8,0x3b9b3864
21112.04,3.0,0,2,4,4,10,0x3b9af148
50001.06,2.0,158,2,3,1,6,0xb2d8ef4d
4.09,1.0,12,1,2,3,6,0xb2d13e60
896430.23,8.0,80,4,4,1,9,0xb2d18b27
188301.11,1.0,19,3,2,2,7,0x3b9ae020
14519.58,1.0,184,2,2,1,5,0xb2d24423
351779.86,6.0,39,4,4,2,10,0xb2d9d575
54.4,1.0,72,1,2,1,4,0xb2d2022a
250028.27,2.0,11,3,3,3,9,0xb2d69e8a
503552.79,2.0,75,4,3,1,8,0xb2d980ff
3.57,1.0,82,1,2,1,4,0xb2d42438
400000.0,2.0,1,4,3,4,11,0xb2d98135
88306.92,1.0,109,3,2,1,6,0xb2d57be5d
10216683.98,2.0,31,4,3,2,9,0xb2d628c5
975851.77,4.0,14,4,4,3,11,0xb2d61fe9
756.06,1.0,4,1,2,4,7,0xb2d166e3
124506.04,2.0,108,3,3,1,7,0x3b9b41dc
51236.58,1.0,55,2,2,2,6,0xb2d6d0be
501852.47,3.0,13,4,4,3,11,0xb2d8ce8e
3552.02,1.0,5,2,2,3,7,0xb2d68e26
200000.0,2.0,18,3,3,2,8,0xb2d92515
556681.92,4.0,0,4,4,4,12,0xb2d0d9eb
3135354.89,7.0,26,4,4,2,10,0xb2d40c57
2.42,1.0,192,1,2,1,4,0xb2d57a53
1499.47,1.0,9,1,2,3,6,0xb2d40df2
160242.21,4.0,0,3,4,4,11,0xb2d3984fd
388363.62,5.0,18,4,4,2,10,0xb2d49d63
116234.54,1.0,4,3,2,4,9,0xb2d3a4b7
2277759.81,2.0,10,4,3,3,10,0xb2d30d0c
2165813.56,4.0,58,4,4,2,10,0xb2d24405
4778.16,1.0,15,2,2,3,7,0xb2d7185e
407888.0,5.0,6,4,4,3,11,0xb2d2669a
1300.45,1.0,9,1,2,3,6,0xb2d318eb
20001.06,2.0,216,2,3,1,6,0xb2d67e38d
51051.06,1.0,4,2,2,4,8,0xb2d275dc
1625243.58,12.0,0,4,4,4,12,0xb2d5992f
1020.0,1.0,2,1,2,4,7,0xb2d54003
450008.68,3.0,14,4,4,3,11,0xb2d6adea
380004.01,2.0,32,4,3,2,9,0xb2da0313
1.68,1.0,70,1,2,1,4,0xb2d3b762
60463.9,1.0,8,3,2,3,8,0xb2d98b89
1351.76,1.0,279,1,2,1,4,0xb2d28b68
63.33,1.0,42,1,2,2,5,0xb2d8e0d8
2424.43,1.0,8,1,2,3,6,0xb2d2fa7b
10060.37,1.0,109,2,2,1,5,0xb2d16b02
5316.21,1.0,80,2,2,1,5,0xb2d2099f
8055.56,1.0,0,2,2,4,8,0xb2d3e60b
2170049.83,4.0,1,4,4,4,12,0xb2d24507
200917.47,4.0,5,3,4,3,10,0xb2d5ae49
608.98,1.0,0,1,2,4,7,0xb2d19862
488064.7,12.0,3,4,4,4,12,0xb2d156fd
700.31,1.0,0,1,2,4,7,0xb2d9215b
110059.2,3.0,11,3,4,3,10,0xb2d6408c
33000.35,2.0,6,2,3,3,8,0xb2da1597
258341.51,3.0,107,3,4,1,8,0xb2d1734d
501776.21,2.0,49,4,3,2,9,0xb2d9d4bc
257300.79,2.0,48,3,3,2,8,0xb2d1bcac
50000.0,1.0,0,2,2,4,8,0xb2d9ee80
174721.22,5.0,0,3,4,4,11,0xb2d29def
80117.72,2.0,28,3,3,2,8,0xb2d3be25
128075.79,2.0,18,3,3,2,8,0xb2d06e04
3378.78,1.0,8,2,2,3,7,0xb2d58e00
499.16,2.0,49,1,3,2,6,0xb2d516dc
918978.19,8.0,7,4,4,3,11,0xb2d28024
671372.34,2.0,70,4,3,1,8,0xb2d284e4
172200.19,2.0,1,3,3,4,10,0xb2d94d6d
151962.63,2.0,10,3,3,3,9,0xb2d5ff72
10600.19,2.0,0,2,3,4,9,0xb2d5dcf4
20000.63,2.0,151,2,3,1,6,0xb2d8fb83
106747.07,2.0,92,3,3,1,7,0xb2d3c08c
471.86,1.0,4,1,2,4,7,0xb2d5d2dd
2122175.27,6.0,8,4,4,3,11,0xb2d178da
216360.22,2.0,100,3,3,1,7,0xb2d3a32e
70551.34,2.0,0,3,3,4,10,0xb2d776a4
161136.28,2.0,0,3,3,4,10,0xb2d0a26bd
263028.2,5.0,38,3,4,2,9,0xb2d0c98e
400007.7,5.0,3,4,4,4,12,0xb2d9b68d
635115.74,1.0,0,4,2,4,10,0xb2d2fcbad
2131.72,1.0,17,1,2,2,5,0xb2d242c6
312969.4,3.0,0,4,4,4,12,0xb2d5f90f
971953.47,2.0,0,4,3,4,11,0xb2d9078d
759.1,1.0,9,1,2,3,6,0xb2d41ea6
3900495.76,4.0,0,4,4,4,12,0xb2d5edadd
500007.49,3.0,14,4,4,3,11,0xb2d8cd5f
1341.62,1.0,92,1,2,1,4,0xb2d315a0d
1295.49,1.0,184,1,2,1,4,0xb2d2f0f9
16706.92,1.0,11,2,2,3,7,0xb2d977af
626849.73,2.0,4,4,3,4,11,0xb2d48902
10227.53,1.0,49,2,2,2,6,0xb2d37c22
3464.19,1.0,92,2,2,1,5,0xb2d22b8f
108.29,1.0,3,1,2,4,7,0xb2d3438d
12132.01,1.0,184,2,2,1,5,0xb2d283af
800000.53,2.0,28,4,3,2,9,0xb2d9f87b
209253.38,2.0,103,3,3,1,7,0xb2d5f037
100002.11,2.0,11,3,3,3,9,0xb2da4128
1007676.28,7.0,0,4,4,4,12,0xb2d51887
13385.72,1.0,0,2,2,4,8,0xb2d443ba
500113.91,2.0,24,4,3,2,9,0xb2d99449
90000.0,2.0,0,3,3,4,10,0xb2d2b96a
320155.38,3.0,76,4,4,1,9,0xb2d18b3d
319687.8,14.0,2,4,4,4,12,0xb2d16cfa
520014.76,8.0,19,4,4,2,10,0xb2d63603
360234.01,2.0,39,4,3,2,9,0xb2d12a57
300000.0,2.0,28,3,3,2,8,0xb2da0d48
7784.85,1.0,31,2,2,2,6,0xb2d39b48
1011.21,1.0,5,1,2,3,6,0xb2d98506
80000110.03,4.0,33,4,4,2,10,0xb2d347ba
0.0,1.0,3,1,2,4,7,0xb2d18f99
380554.01,2.0,1,4,3,4,11,0xb2d99ea6
150078.44,2.0,160,3,3,1,7,0xb2d177f7
4536.19,1.0,7,2,2,3,7,0xb2d295f8
58882.8,1.0,34,3,2,2,7,0xb2d76326
50008.87,2.0,8,2,3,3,8,0xb2d0a44f
1462.52,1.0,10,1,2,3,6,0xb2d2a0ee
22351.97,1.0,184,2,2,1,5,0x3b9b17af
251748.45,2.0,3,3,3,4,10,0xb2d5a581d
362628.79,4.0,0,4,4,4,12,0xb2d4caf4
60113.74,2.0,50,3,3,2,8,0xb2d46fbc
567009.87,3.0,5,4,4,3,11,0xb2d5ef74
501776.04,2.0,40,4,3,2,9,0xb2d9f26d
16560.18,1.0,14,2,2,3,7,0xb2d97cb5
3072618.87,18.0,24,4,4,2,10,0xb2d586ac
702310.5,5.0,29,4,4,2,10,0xb2d3c551
350049.21,4.0,12,4,4,3,11,0xb2d117f0
577035.61,4.0,11,4,4,3,11,0xb2d685de
113002.66,3.0,157,3,4,1,8,0xb2d4a225
103952.65,2.0,14,3,3,3,9,0xb2d5b4d7
214760.15,2.0,33,3,3,2,8,0xb2d68c47
1838.37,1.0,41,1,2,2,5,0xb2d5c147
4.29,1.0,6,1,2,3,6,0xb2d5e42e
767273.37,2.0,10,4,3,3,10,0xb2d38304
201081.41,9.0,0,3,4,4,11,0x3b9b259b
101225.94,2.0,102,3,3,1,7,0xb2d6501b
200000.0,2.0,28,3,3,2,8,0xb2d94374
756907.86,4.0,83,4,4,1,9,0xb2d1de51
217088.87,2.0,4,3,3,4,10,0xb2da6135
10944.01,1.0,92,2,2,1,5,0xb2d21c67
11966.86,1.0,24,2,2,2,6,0xb2d645ec
410097.72,10.0,7,4,4,3,11,0xb2d6ccbf
150672.32,2.0,10,3,3,3,9,0x3b9b1b58d
1000011.09,3.0,27,4,4,2,10,0xb2d97268d
94996.12,2.0,3,3,3,4,10,0xb2d1c805
270.69,1.0,2,1,2,4,7,0xb2d19e30
29338.97,2.0,0,2,3,4,9,0xb2d5cf5a
470060.51,4.0,39,4,4,2,10,0xb2d0cc14
5066.06,1.0,5,2,2,3,7,0xb2d39195
6003.58,1.0,46,2,2,2,6,0xb2d7ef16
800780.44,4.0,13,4,4,3,11,0xb2d91861
580013.27,4.0,80,4,4,1,9,0x3b9b28fe
313006.66,2.0,10,4,3,3,10,0xb2d57b65
242868.89,4.0,52,3,4,2,9,0xb2d4fc3f
874017.75,6.0,27,4,4,2,10,0xb2d33d2cd
2943.68,1.0,108,2,2,1,5,0xb2d21f88
33196.23,3.0,0,2,4,4,10,0xb2d5539d
400000.15,3.0,9,4,4,3,11,0xb2d69d11
757760.53,8.0,6,4,4,3,11,0xb2d615af
14886.58,1.0,1,2,2,4,8,0xb2d8c8b7
66815.48,2.0,1,3,3,4,10,0xb2d2d0ff
153072.8,1.0,94,3,2,1,6,0xb2d6060f
8082.64,1.0,184,2,2,1,5,0xb2d2c67d
106214.54,2.0,179,3,3,1,7,0xb2d3f482
105238.16,2.0,80,3,3,1,7,0xb2d2c245
12896.91,1.0,14,2,2,3,7,0xb2d6ebd9
1.32,1.0,13,1,2,3,6,0xb2d957a4
207827.43,2.0,75,3,3,1,7,0xb2d631ab
2000063.35,3.0,17,4,4,2,10,0xb2d8fb5f
1544565.42,7.0,2,4,4,4,12,0xb2d07499d
801373.13,4.0,4,4,4,4,12,0xb2d37d3a
80.76,1.0,7,1,2,3,6,0xb2d2b3b3
2581.57,1.0,92,1,2,1,4,0xb2d11ea4
0.16,1.0,0,1,2,4,7,0xb2d648c2
1985.16,1.0,0,1,2,4,7,0xb2d1e5c3
4910.03,1.0,65,2,2,2,6,0xb2d2a214
1050.76,1.0,8,1,2,3,6,0xb2d5d5f7
4865.28,1.0,0,2,2,4,8,0xb2d5c587
40.43,1.0,2,1,2,4,7,0xb2d6dca7
170885.02,3.0,0,3,4,4,11,0xb2d6dd1b
266671.91,3.0,20,3,4,2,9,0xb2d3d099
1122.19,1.0,184,1,2,1,4,0xb2d1f4d8d
30021.28,1.0,8,2,2,3,7,0xb2d988d5
1245869.16,220.0,0,4,4,4,12,0xb2d11fd8
2016.57,1.0,92,1,2,1,4,0xb2d2d810
332683.14,2.0,25,4,3,2,9,0xb2d28735
20366.06,2.0,182,2,3,1,6,0xb2d603fa
2268.34,1.0,7,1,2,3,6,0xb2d6c1f9
206401.97,2.0,132,3,3,1,7,0xb2d6a628
600001.16,2.0,21,4,3,2,9,0xb2d9b994
672560.56,3.0,3,4,4,4,12,0x3b9b244b
8.46,1.0,9,1,2,3,6,0xb2d30c49d
38.12,2.0,0,1,3,4,8,0x3b9b25b1
719.17,3.0,0,1,4,4,9,0xb2d067dad
920000.46,6.0,2,4,4,4,12,0xb2d3bd89
162.87,1.0,27,1,2,2,5,0xb2d5ae62
4.33,1.0,4,1,2,4,7,0xb2d18cead
115038.67,14.0,52,3,4,2,9,0x3b9adb11
400000.0,3.0,3,4,4,4,12,0xb2d68638
561264.14,3.0,5,4,4,3,11,0xb2d22c30
21410.12,1.0,0,2,2,4,8,0xb2d6ab20
113.36,1.0,70,1,2,1,4,0xb2d5f018
138342.37,1.0,9,3,2,3,8,0xb2d64dc7
1003.91,1.0,25,1,2,2,5,0xb2d438fdd
402843.48,2.0,24,4,3,2,9,0xb2d20982
6989.71,1.0,138,2,2,1,5,0xb2d44d23
858811.28,2.0,168,4,3,1,8,0xb2d1c033d
14.19,1.0,11,1,2,3,6,0xb2d1cb47
160033.88,3.0,24,3,4,2,9,0xb2d0ed54
23.36,1.0,12,1,2,3,6,0xb2d6b995
1783.68,1.0,10,1,2,3,6,0xb2d2a046d
1974.9,1.0,7,1,2,3,6,0xb2d59493
60089.59,2.0,186,3,3,1,7,0xb2d5265dd
211275.11,4.0,0,3,4,4,11,0xb2d3550e
1298.92,1.0,184,1,2,1,4,0xb2d402d7
247207.09,2.0,4,3,3,4,10,0xb2d2c37cd
337071.43,5.0,1,4,4,4,12,0xb2d2b4bb
0.74,1.0,3,1,2,4,7,0xb2d4179a
2311.01,1.0,29,1,2,2,5,0xb2d6918e
6044.54,1.0,184,2,2,1,5,0xb2d3b351
7717.81,1.0,5,2,2,3,7,0xb2d60c08
420047.47,2.0,10,4,3,3,10,0xb2d6c7c4
50617.38,2.0,132,2,3,1,6,0xb2d6e08d
80581.92,2.0,108,3,3,1,7,0xb2d33a8b
1446.38,1.0,9,1,2,3,6,0xb2d3ef03
190080.38,4.0,87,3,4,1,8,0xb2d593ee
920064.01,21.0,10,4,4,3,11,0xb2d5ed76
1117.08,1.0,116,1,2,1,4,0xb2d69a9e
4042.87,1.0,184,2,2,1,5,0xb2d28277
2000000.0,1.0,0,4,2,4,10,0xb2da6aa7
10177.07,1.0,184,2,2,1,5,0xb2d0b200
24.67,1.0,19,1,2,2,5,0xb2d974b6
21.2,1.0,58,1,2,2,5,0xb2d5b8c6d
1650004.94,6.0,2,4,4,4,12,0xb2d575f0
9357.62,1.0,200,2,2,1,5,0xb2d6877d
40617.44,1.0,29,2,2,2,6,0xb2d588b7
770.14,2.0,54,1,3,2,6,0x3b9af0d4
432524.28,3.0,51,4,4,2,10,0xb2d52008
12126.21,1.0,15,2,2,3,7,0xb2d6d076d
90.26,1.0,64,1,2,2,5,0xb2d69927
1952.21,1.0,168,1,2,1,4,0xb2d344a6
300004.1,5.0,0,3,4,4,11,0xb2d61635
6002.45,1.0,18,2,2,2,6,0xb2d91e54
611.61,1.0,21,1,2,2,5,0xb2d0ca03
400020.88,3.0,45,4,4,2,10,0xb2d9e720
566795.01,4.0,62,4,4,2,10,0x3b9b1c2b
305573.42,2.0,11,4,3,3,10,0xb2d3fb41
50019.9,2.0,122,2,3,1,6,0xb2d2d954
0.13,1.0,81,1,2,1,4,0xb2d0cdfe
2126.3,1.0,70,1,2,1,4,0xb2d59a59
300000.0,3.0,18,3,4,2,9,0xb2d913da
540075.79,5.0,6,4,4,3,11,0xb2d620f8d
391449.85,5.0,0,4,4,4,12,0xb2d10b73
413062.84,1.0,1,4,2,4,10,0xb2d356e0d
739.93,1.0,5,1,2,3,6,0xb2d68327
51918.77,1.0,4,2,2,4,8,0xb2d612dc
200000.0,2.0,5,3,3,3,9,0xb2d123e5
608147.58,13.0,18,4,4,2,10,0xb2d439ee
292137.04,4.0,19,3,4,2,9,0xb2d57caa
561080.09,8.0,6,4,4,3,11,0xb2d43c69d
36598.3,1.0,22,2,2,2,6,0xb2d23623
650783.03,5.0,3,4,4,4,12,0xb2d3f78d
21.41,1.0,35,1,2,2,5,0xb2d21b17
5189.47,1.0,15,2,2,3,7,0xb2d96559
120183.07,1.0,2,3,2,4,9,0xb2d12aba
600031.25,2.0,9,4,3,3,10,0xb2d9f35c
9.58,1.0,18,1,2,2,5,0xb2d62d58
1028.42,1.0,184,1,2,1,4,0x3b9b3680
183073.03,5.0,10,3,4,3,10,0xb2d69a6a
5223.13,1.0,2,2,2,4,8,0xb2d9d984
3487.8,1.0,11,2,2,3,7,0xb2d1912f
5.08,1.0,9,1,2,3,6,0xb2d90e35
17916.04,3.0,115,2,4,1,7,0xb2d2dff0
103735.31,2.0,12,3,3,3,9,0xb2d60ca5
7.39,1.0,51,1,2,2,5,0xb2d8d081
350063.5,4.0,16,4,4,2,10,0xb2d3af5c
1185389.22,2.0,3,4,3,4,11,0xb2d3c610
0.0,1.0,7,1,2,3,6,0xb2d9105a
1578.94,1.0,5,1,2,3,6,0xb2d912e6
363139.7,2.0,39,4,3,2,9,0xb2d13cbdd
0.4,1.0,6,1,2,3,6,0xb2d4f2e5
550896.26,9.0,4,4,4,4,12,0xb2d24d58d
2750.7,1.0,8,1,2,3,6,0xb2d682f7
270992.13,2.0,0,3,3,4,10,0xb2d23642d
0.0,1.0,10,1,2,3,6,0xb2d9dd23
8942.9,1.0,184,2,2,1,5,0xb2d26520
22.84,1.0,75,1,2,1,4,0xb2d6e7e7
132045.98,3.0,18,3,4,2,9,0xb2d51266
6173.6,1.0,6,2,2,3,7,0xb2d2f20d
119126.33,2.0,0,3,3,4,10,0xb2d581a3
630648.42,1.0,0,4,2,4,10,0xb2d6afecd
4176.54,1.0,92,2,2,1,5,0xb2d0cd9e
278.25,1.0,8,1,2,3,6,0xb2d54805
3342.94,10.0,92,2,4,1,7,0xb2d0ca46
8222.87,1.0,5,2,2,3,7,0xb2d6c222
28418.15,1.0,15,2,2,3,7,0xb2d8c62f
206239.15,1.0,6,3,2,3,8,0xb2d4f424
12782.64,1.0,69,2,2,1,5,0xb2d6e4dd
110002.32,1.0,11,3,2,3,8,0xb2d96776d
6877.33,1.0,0,2,2,4,8,0xb2d69a4b
201481.29,2.0,23,3,3,2,8,0xb2d98045
1711.97,1.0,24,1,2,2,5,0xb2d31569
660101.59,8.0,11,4,4,3,11,0xb2d23b9f
103044.75,2.0,154,3,3,1,7,0xb2d1a49a
7.29,1.0,19,1,2,2,5,0xb2d62accd
3061.88,2.0,0,2,3,4,9,0xb2d1bbff
130537.72,1.0,184,3,2,1,6,0xb2d3d311
6.43,1.0,41,1,2,2,5,0xb2d56a61
200974.33,3.0,122,3,4,1,8,0xb2d6385f
105.65,1.0,1,1,2,4,7,0xb2d10703
80079.18,2.0,34,3,3,2,8,0xb2d593c7
302.05,1.0,5,1,2,3,6,0xb2d3a5c1
340013.68,4.0,62,4,4,2,10,0xb2d12350
7001.3,1.0,1,2,2,4,8,0xb2d824b5
350013.24,5.0,60,4,4,2,10,0xb2d31406
813006.51,7.0,5,4,4,3,11,0xb2d33d6e
620529.6,5.0,25,4,4,2,10,0xb2d18924
2833.31,1.0,45,1,2,2,5,0xb2d3b853
271430.02,3.0,74,3,4,1,8,0xb2d0fd41
4513.31,1.0,92,2,2,1,5,0xb2d406b4
643878.07,4.0,3,4,4,4,12,0xb2d08bfed
31840.0,2.0,8,2,3,3,8,0x3b9b3579
306653.77,7.0,1,4,4,4,12,0xb2d094cf
3.84,1.0,84,1,2,1,4,0xb2d59526
200050.0,2.0,1,3,3,4,10,0xb2d97ffc
109.49,1.0,67,1,2,1,4,0xb2d6fefe
374986.29,3.0,16,4,4,2,10,0xb2d65ea3
55.4,1.0,22,1,2,2,5,0xb2d2aaa3
458609.43,42.0,2,4,4,4,12,0x3b9b1919
8.85,2.0,7,1,3,3,7,0x3b9b3549
537018.86,3.0,217,4,4,1,9,0xb2d3b55f
43500.19,3.0,55,2,4,2,8,0xb2d5edc1
114001.2,2.0,35,3,3,2,8,0xb2d9f909
801130.22,2.0,167,4,3,1,8,0x3b9b298b
847.6,1.0,1,1,2,4,7,0xb2d9274d
318152.41,2.0,235,4,3,1,8,0xb2d30d52
15339.89,2.0,69,2,3,1,6,0xb2d5adf1
121910.99,2.0,29,3,3,2,8,0xb2d682c6
20451.74,1.0,0,2,2,4,8,0xb2d6e00a
10326.52,1.0,5,2,2,3,7,0xb2d3bb4c
7857.66,1.0,13,2,2,3,7,0xb2d9c5b1
121534.05,5.0,11,3,4,3,10,0xb2d5325a
150002.64,3.0,59,3,4,2,9,0xb2d8d53dd
302131.56,2.0,68,4,3,1,8,0xb2d9b0e3
338000.71,2.0,73,4,3,1,8,0xb2d17884
2.11,1.0,4,1,2,4,7,0xb2da4ba8
2342.97,1.0,9,1,2,3,6,0xb2d429a3
6.99,1.0,28,1,2,2,5,0xb2d40570
853372.27,39.0,0,4,4,4,12,0xb2d0634d
880008.27,7.0,35,4,4,2,10,0xb2d88eab
30105.04,1.0,92,2,2,1,5,0xb2d356c0
503262.56,3.0,6,4,4,3,11,0xb2d2601c
900044.43,3.0,6,4,4,3,11,0xb2d8f1c2
1000993.6,2.0,20,4,3,2,9,0xb2d94f06d
200305.05,2.0,13,3,3,3,9,0xb2d5fc2d
1107.45,1.0,184,1,2,1,4,0xb2d42451
321665.82,7.0,4,4,4,4,12,0xb2d09e5a
351806.76,2.0,1,4,3,4,11,0xb2d67e8c
500005.11,2.0,18,4,3,2,9,0xb2d6b774
213120.58,3.0,59,3,4,2,9,0xb2d170fb
17518.91,1.0,21,2,2,2,6,0xb2d6ddcb
1145.0,1.0,92,1,2,1,4,0xb2d26848
297117.16,3.0,7,3,4,3,10,0xb2d6161a
884043.24,12.0,5,4,4,3,11,0xb2d175e6
107117.81,5.0,31,3,4,2,9,0xb2d690d2
500010.56,2.0,66,4,3,2,9,0xb2d8efc1
10063.91,2.0,27,2,3,2,7,0xb2d5ef60d
95050.62,3.0,92,3,4,1,8,0xb2d34d66
28.76,1.0,116,1,2,1,4,0xb2d68bb9d
500083.52,3.0,1,4,4,4,12,0xb2d93c7d
10010.48,1.0,0,2,2,4,8,0xb2d16b54d
1743731.29,4.0,0,4,4,4,12,0xb2d7546ed
6.5,1.0,18,1,2,2,5,0xb2d5a881
34586.39,4.0,0,2,4,4,10,0x3b9b4581
280014.4,6.0,102,3,4,1,8,0xb2d3a5ff
36132.03,1.0,24,2,2,2,6,0xb2d2d39ed
1535694.12,5.0,8,4,4,3,11,0xb2d8fc4b
0.0,1.0,5,1,2,3,6,0xb2d690cf
2307.39,1.0,13,1,2,3,6,0xb2d3193c
0.98,2.0,7,1,3,3,7,0xb2d065cd
662598.6,1.0,0,4,2,4,10,0xb2d236fa
100011.06,2.0,45,3,3,2,8,0xb2d919d0
49.31,1.0,67,1,2,1,4,0xb2d44129
160021.52,3.0,5,3,4,3,10,0xb2d4d910
140.95,2.0,0,1,3,4,8,0xb2d38eb8
643071.41,4.0,25,4,4,2,10,0xb2d41786
84903.46,3.0,139,3,4,1,8,0xb2d57af0
0.0,1.0,6,1,2,3,6,0xb2d5ab95
1207.37,1.0,136,1,2,1,4,0xb2d6eb3b
